TIME	X:1	R:1	Y:1	noise:1
49.9	0.02729374	0.0170798	0.09109229	0.0017598
50	0.02729374	0.0170798	0.09109229	0.00175868
50.1	0.02729374	0.0170798	0.09109229	0.00172745
50.2	0.02729374	0.0170798	0.09109229	0.00182579
50.3	0.02729374	0.0170798	0.09109229	0.00184717
50.4	0.02729374	0.0170798	0.09109229	0.00175383
50.5	0.02729374	0.0170798	0.09109229	0.00186632
50.6	0.02729374	0.0170798	0.09109229	0.00162761
50.7	0.02729374	0.0170798	0.09109229	0.00166162
50.8	0.02729374	0.0170798	0.09109229	0.00154871
50.9	0.02729374	0.0170798	0.09109229	0.0017596
51	0.02729374	0.0170798	0.09109229	0.00170388
51.1	0.02729374	0.0170798	0.09109229	0.00175015
51.2	0.02729374	0.0170798	0.09109229	0.00164051
51.3	0.02729374	0.0170798	0.09109229	0.00166054
51.4	0.02729374	0.0170798	0.09109229	0.0017045
51.5	0.02729374	0.0170798	0.09109229	0.00163938
51.6	0.02729374	0.0170798	0.09109229	0.00154854
51.7	0.02729374	0.0170798	0.09109229	0.00166774
51.8	0.02729374	0.0170798	0.09109229	0.00170411
51.9	0.02729374	0.0170798	0.09109229	0.00162692
52	0.02729374	0.0170798	0.09109229	0.00167505
52.1	0.02729374	0.0170798	0.09109229	0.00161006
52.2	0.02729374	0.0170798	0.09109229	0.00160606
52.3	0.02729374	0.0170798	0.09109229	0.00163496
52.4	0.02729374	0.0170798	0.09109229	0.00159069
52.5	0.02729374	0.0170798	0.09109229	0.00181266
52.6	0.02729374	0.0170798	0.09109229	0.00155424
52.7	0.02729374	0.0170798	0.09109229	0.00176708
52.8	0.02729374	0.0170798	0.09109229	0.00166452
52.9	0.02729374	0.0170798	0.09109229	0.00156965
53	0.02729374	0.0170798	0.09109229	0.00166048
53.1	0.02729374	0.0170798	0.09109229	0.00162791
53.2	0.02729374	0.0170798	0.09109229	0.00155532
53.3	0.02729374	0.0170798	0.09109229	0.00172902
53.4	0.02729374	0.0170798	0.09109229	0.00162543
53.5	0.02729374	0.0170798	0.09109229	0.00177012
53.6	0.02729374	0.0170798	0.09109229	0.0016766
53.7	0.02729374	0.0170798	0.09109229	0.00172632
53.8	0.02729374	0.0170798	0.09109229	0.00169302
53.9	0.02729374	0.0170798	0.09109229	0.00158148
54	0.02729374	0.0170798	0.09109229	0.00155579
54.1	0.02729374	0.0170798	0.09109229	0.00184377
54.2	0.02729374	0.0170798	0.09109229	0.0015413
54.3	0.02729374	0.0170798	0.09109229	0.00162297
54.4	0.02729374	0.0170798	0.09109229	0.0015428
54.5	0.02729374	0.0170798	0.09109229	0.0017193
54.6	0.02729374	0.0170798	0.09109229	0.00182858
54.7	0.02729374	0.0170798	0.09109229	0.00167416
54.8	0.02729374	0.0170798	0.09109229	0.00159813
54.9	0.02729374	0.0170798	0.09109229	0.00157817
55	0.02729374	0.0170798	0.09109229	0.00166144
55.1	0.02729374	0.0170798	0.09109229	0.0017911
55.2	0.02729374	0.0170798	0.09109229	0.00167148
55.3	0.02729374	0.0170798	0.09109229	0.00163515
55.4	0.02729374	0.0170798	0.09109229	0.0016502
55.5	0.02729374	0.0170798	0.09109229	0.0016239
55.6	0.02729374	0.0170798	0.09109229	0.00154157
55.7	0.02729374	0.0170798	0.09109229	0.00157517
55.8	0.02729374	0.0170798	0.09109229	0.00162714
55.9	0.02729374	0.0170798	0.09109229	0.00179554
56	0.02729374	0.0170798	0.09109229	0.00178924
56.1	0.02729374	0.0170798	0.09109229	0.00175341
56.2	0.02729374	0.0170798	0.09109229	0.00186374
56.3	0.02729374	0.0170798	0.09109229	0.00167976
56.4	0.02729374	0.0170798	0.09109229	0.00167018
56.5	0.02729374	0.0170798	0.09109229	0.00154337
56.6	0.02729374	0.0170798	0.09109229	0.00157121
56.7	0.02729374	0.0170798	0.09109229	0.00185615
56.8	0.02729374	0.0170798	0.09109229	0.00161556
56.9	0.02729374	0.0170798	0.09109229	0.00156431
57	0.02729374	0.0170798	0.09109229	0.00165601
57.1	0.02729374	0.0170798	0.09109229	0.00179248
57.2	0.02729374	0.0170798	0.09109229	0.00158299
57.3	0.02729374	0.0170798	0.09109229	0.00156399
57.4	0.02729374	0.0170798	0.09109229	0.00184814
57.5	0.02729374	0.0170798	0.09109229	0.00173717
57.6	0.02729374	0.0170798	0.09109229	0.00173105
57.7	0.02729374	0.0170798	0.09109229	0.00155618
57.8	0.02729374	0.0170798	0.09109229	0.00185
57.9	0.02729374	0.0170798	0.09109229	0.00161008
58	0.02729374	0.0170798	0.09109229	0.00155637
58.1	0.02729374	0.0170798	0.09109229	0.00174142
58.2	0.02729374	0.0170798	0.09109229	0.00164577
58.3	0.02729374	0.0170798	0.09109229	0.00180137
58.4	0.02729374	0.0170798	0.09109229	0.0015473
58.5	0.02729374	0.0170798	0.09109229	0.00183467
58.6	0.02729374	0.0170798	0.09109229	0.00163773
58.7	0.02729374	0.0170798	0.09109229	0.00183423
58.8	0.02729374	0.0170798	0.09109229	0.00182969
58.9	0.02729374	0.0170798	0.09109229	0.00170297
59	0.02729374	0.0170798	0.09109229	0.00157857
59.1	0.02729374	0.0170798	0.09109229	0.00185498
59.2	0.02729374	0.0170798	0.09109229	0.00153962
59.3	0.02729374	0.0170798	0.09109229	0.00181562
59.4	0.02729374	0.0170798	0.09109229	0.0017615
59.5	0.02729374	0.0170798	0.09109229	0.00183618
59.6	0.02729374	0.0170798	0.09109229	0.00183965
59.7	0.02729374	0.0170798	0.09109229	0.00183138
59.8	0.02729374	0.0170798	0.09109229	0.00171962
59.9	0.02729374	0.0170798	0.09109229	0.00183124
60	0.02729374	0.0170798	0.09109229	0.00173962
60.1	0.02729374	0.0170798	0.09109229	0.00181091
60.2	0.02729374	0.0170798	0.09109229	0.00172993
60.3	0.02729374	0.0170798	0.09109229	0.00187337
60.4	0.02729374	0.0170798	0.09109229	0.00174902
60.5	0.02729374	0.0170798	0.09109229	0.00182161
60.6	0.02729374	0.0170798	0.09109229	0.00174321
60.7	0.02729374	0.0170798	0.09109229	0.00177653
60.8	0.02729374	0.0170798	0.09109229	0.00166337
60.9	0.02729374	0.0170798	0.09109229	0.00183048
61	0.02729374	0.0170798	0.09109229	0.00169813
61.1	0.02729374	0.0170798	0.09109229	0.00171933
61.2	0.02729374	0.0170798	0.09109229	0.00187794
61.3	0.02729374	0.0170798	0.09109229	0.00163204
61.4	0.02729374	0.0170798	0.09109229	0.00177776
61.5	0.02729374	0.0170798	0.09109229	0.00168473
61.6	0.02729374	0.0170798	0.09109229	0.00185993
61.7	0.02729374	0.0170798	0.09109229	0.00164213
61.8	0.02729374	0.0170798	0.09109229	0.00176485
61.9	0.02729374	0.0170798	0.09109229	0.00179192
62	0.02729374	0.0170798	0.09109229	0.00186427
62.1	0.02729374	0.0170798	0.09109229	0.0016082
62.2	0.02729374	0.0170798	0.09109229	0.00156211
62.3	0.02729374	0.0170798	0.09109229	0.00169168
62.4	0.02729374	0.0170798	0.09109229	0.00160729
62.5	0.02729374	0.0170798	0.09109229	0.00155264
62.6	0.02729374	0.0170798	0.09109229	0.00165437
62.7	0.02729374	0.0170798	0.09109229	0.00174569
62.8	0.02729374	0.0170798	0.09109229	0.00184773
62.9	0.02729374	0.0170798	0.09109229	0.00156596
63	0.02729374	0.0170798	0.09109229	0.00156296
63.1	0.02729374	0.0170798	0.09109229	0.00175227
63.2	0.02729374	0.0170798	0.09109229	0.00178393
63.3	0.02729374	0.0170798	0.09109229	0.00174273
63.4	0.02729374	0.0170798	0.09109229	0.00171653
63.5	0.02729374	0.0170798	0.09109229	0.00161789
63.6	0.02729374	0.0170798	0.09109229	0.00181811
63.7	0.02729374	0.0170798	0.09109229	0.00158551
63.8	0.02729374	0.0170798	0.09109229	0.00184976
63.9	0.02729374	0.0170798	0.09109229	0.00158303
64	0.02729374	0.0170798	0.09109229	0.00154521
64.1	0.02729374	0.0170798	0.09109229	0.00166615
64.2	0.02729374	0.0170798	0.09109229	0.0018711
64.3	0.02729374	0.0170798	0.09109229	0.0016468
64.4	0.02729374	0.0170798	0.09109229	0.00158683
64.5	0.02729374	0.0170798	0.09109229	0.00187553
64.6	0.02729374	0.0170798	0.09109229	0.00161221
64.7	0.02729374	0.0170798	0.09109229	0.00167603
64.8	0.02729374	0.0170798	0.09109229	0.001559
64.9	0.02729374	0.0170798	0.09109229	0.00169391
65	0.02729374	0.0170798	0.09109229	0.00171494
65.1	0.02729374	0.0170798	0.09109229	0.00173214
65.2	0.02729374	0.0170798	0.09109229	0.00168351
65.3	0.02729374	0.0170798	0.09109229	0.00169148
65.4	0.02729374	0.0170798	0.09109229	0.00186296
65.5	0.02729374	0.0170798	0.09109229	0.00174483
65.6	0.02729374	0.0170798	0.09109229	0.00182363
65.7	0.02729374	0.0170798	0.09109229	0.00158468
65.8	0.02729374	0.0170798	0.09109229	0.00182446
65.9	0.02729374	0.0170798	0.09109229	0.00170209
66	0.02729374	0.0170798	0.09109229	0.00186449
66.1	0.02729374	0.0170798	0.09109229	0.00182145
66.2	0.02729374	0.0170798	0.09109229	0.00167276
66.3	0.02729374	0.0170798	0.09109229	0.00186943
66.4	0.02729374	0.0170798	0.09109229	0.00174768
66.5	0.02729374	0.0170798	0.09109229	0.00166257
66.6	0.02729374	0.0170798	0.09109229	0.00167704
66.7	0.02729374	0.0170798	0.09109229	0.0017976
66.8	0.02729374	0.0170798	0.09109229	0.00178468
66.9	0.02729374	0.0170798	0.09109229	0.0018581
67	0.02729374	0.0170798	0.09109229	0.00186111
67.1	0.02729374	0.0170798	0.09109229	0.00186292
67.2	0.02729374	0.0170798	0.09109229	0.0018271
67.3	0.02729374	0.0170798	0.09109229	0.0016618
67.4	0.02729374	0.0170798	0.09109229	0.00187697
67.5	0.02729374	0.0170798	0.09109229	0.00183094
67.6	0.02729374	0.0170798	0.09109229	0.0015609
67.7	0.02729374	0.0170798	0.09109229	0.00185593
67.8	0.02729374	0.0170798	0.09109229	0.00186843
67.9	0.02729374	0.0170798	0.09109229	0.00177122
68	0.02729374	0.0170798	0.09109229	0.00183235
68.1	0.02729374	0.0170798	0.09109229	0.00154269
68.2	0.02729374	0.0170798	0.09109229	0.00160347
68.3	0.02729374	0.0170798	0.09109229	0.0015435
68.4	0.02729374	0.0170798	0.09109229	0.00169128
68.5	0.02729374	0.0170798	0.09109229	0.00182858
68.6	0.02729374	0.0170798	0.09109229	0.00165073
68.7	0.02729374	0.0170798	0.09109229	0.00162975
68.8	0.02729374	0.0170798	0.09109229	0.00155691
68.9	0.02729374	0.0170798	0.09109229	0.00159871
69	0.02729374	0.0170798	0.09109229	0.00181822
69.1	0.02729374	0.0170798	0.09109229	0.00167043
69.2	0.02729374	0.0170798	0.09109229	0.00167522
69.3	0.02729374	0.0170798	0.09109229	0.00156759
69.4	0.02729374	0.0170798	0.09109229	0.00160474
69.5	0.02729374	0.0170798	0.09109229	0.00170135
69.6	0.02729374	0.0170798	0.09109229	0.00154093
69.7	0.02729374	0.0170798	0.09109229	0.00167875
69.8	0.02729374	0.0170798	0.09109229	0.00186007
69.9	0.02729374	0.0170798	0.09109229	0.00184247
70	0.02729374	0.0170798	0.09109229	0.00182413
70.1	0.02729374	0.0170798	0.09109229	0.00184124
70.2	0.02729374	0.0170798	0.09109229	0.00173078
70.3	0.02729374	0.0170798	0.09109229	0.00166278
70.4	0.02729374	0.0170798	0.09109229	0.00173265
70.5	0.02729374	0.0170798	0.09109229	0.00156772
70.6	0.02729374	0.0170798	0.09109229	0.00175477
70.7	0.02729374	0.0170798	0.09109229	0.00174442
70.8	0.02729374	0.0170798	0.09109229	0.00183793
70.9	0.02729374	0.0170798	0.09109229	0.00176814
71	0.02729374	0.0170798	0.09109229	0.00169621
71.1	0.02729374	0.0170798	0.09109229	0.00171885
71.2	0.02729374	0.0170798	0.09109229	0.00184651
71.3	0.02729374	0.0170798	0.09109229	0.00159555
71.4	0.02729374	0.0170798	0.09109229	0.00180229
71.5	0.02729374	0.0170798	0.09109229	0.00184844
71.6	0.02729374	0.0170798	0.09109229	0.00173401
71.7	0.02729374	0.0170798	0.09109229	0.0017517
71.8	0.02729374	0.0170798	0.09109229	0.00175286
71.9	0.02729374	0.0170798	0.09109229	0.00169179
72	0.02729374	0.0170798	0.09109229	0.00183385
72.1	0.02729374	0.0170798	0.09109229	0.00180131
72.2	0.02729374	0.0170798	0.09109229	0.00172651
72.3	0.02729374	0.0170798	0.09109229	0.00180807
72.4	0.02729374	0.0170798	0.09109229	0.00162079
72.5	0.02729374	0.0170798	0.09109229	0.00184289
72.6	0.02729374	0.0170798	0.09109229	0.0017341
72.7	0.02729374	0.0170798	0.09109229	0.00179114
72.8	0.02729374	0.0170798	0.09109229	0.00168092
72.9	0.02729374	0.0170798	0.09109229	0.00165376
73	0.02729374	0.0170798	0.09109229	0.00163541
73.1	0.02729374	0.0170798	0.09109229	0.00158928
73.2	0.02729374	0.0170798	0.09109229	0.0016524
73.3	0.02729374	0.0170798	0.09109229	0.00187602
73.4	0.02729374	0.0170798	0.09109229	0.00174744
73.5	0.02729374	0.0170798	0.09109229	0.00181267
73.6	0.02729374	0.0170798	0.09109229	0.00162365
73.7	0.02729374	0.0170798	0.09109229	0.00169403
73.8	0.02729374	0.0170798	0.09109229	0.00181673
73.9	0.02729374	0.0170798	0.09109229	0.00168646
74	0.02729374	0.0170798	0.09109229	0.00183915
74.1	0.02729374	0.0170798	0.09109229	0.001576
74.2	0.02729374	0.0170798	0.09109229	0.0016803
74.3	0.02729374	0.0170798	0.09109229	0.0015866
74.4	0.02729374	0.0170798	0.09109229	0.00156677
74.5	0.02729374	0.0170798	0.09109229	0.00164393
74.6	0.02729374	0.0170798	0.09109229	0.0017849
74.7	0.02729374	0.0170798	0.09109229	0.00176251
74.8	0.02729374	0.0170798	0.09109229	0.00171896
74.9	0.02729374	0.0170798	0.09109229	0.0017919
75	0.02729374	0.0170798	0.09109229	0.00165511
75.1	0.02729374	0.0170798	0.09109229	0.00183777
75.2	0.02729374	0.0170798	0.09109229	0.00163939
75.3	0.02729374	0.0170798	0.09109229	0.00166092
75.4	0.02729374	0.0170798	0.09109229	0.00187754
75.5	0.02729374	0.0170798	0.09109229	0.00178906
75.6	0.02729374	0.0170798	0.09109229	0.00170315
75.7	0.02729374	0.0170798	0.09109229	0.00169097
75.8	0.02729374	0.0170798	0.09109229	0.00187413
75.9	0.02729374	0.0170798	0.09109229	0.00158674
76	0.02729374	0.0170798	0.09109229	0.0017974
76.1	0.02729374	0.0170798	0.09109229	0.00162899
76.2	0.02729374	0.0170798	0.09109229	0.00154493
76.3	0.02729374	0.0170798	0.09109229	0.00182127
76.4	0.02729374	0.0170798	0.09109229	0.00158466
76.5	0.02729374	0.0170798	0.09109229	0.00161595
76.6	0.02729374	0.0170798	0.09109229	0.00168945
76.7	0.02729374	0.0170798	0.09109229	0.00159026
76.8	0.02729374	0.0170798	0.09109229	0.00169044
76.9	0.02729374	0.0170798	0.09109229	0.00173663
77	0.02729374	0.0170798	0.09109229	0.00181666
77.1	0.02729374	0.0170798	0.09109229	0.00164315
77.2	0.02729374	0.0170798	0.09109229	0.00166404
77.3	0.02729374	0.0170798	0.09109229	0.00173341
77.4	0.02729374	0.0170798	0.09109229	0.00178394
77.5	0.02729374	0.0170798	0.09109229	0.00157128
77.6	0.02729374	0.0170798	0.09109229	0.00167182
77.7	0.02729374	0.0170798	0.09109229	0.00180226
77.8	0.02729374	0.0170798	0.09109229	0.0016089
77.9	0.02729374	0.0170798	0.09109229	0.00158135
78	0.02729374	0.0170798	0.09109229	0.00181995
78.1	0.02729374	0.0170798	0.09109229	0.00172267
78.2	0.02729374	0.0170798	0.09109229	0.00179223
78.3	0.02729374	0.0170798	0.09109229	0.00168402
78.4	0.02729374	0.0170798	0.09109229	0.0016368
78.5	0.02729374	0.0170798	0.09109229	0.00164178
78.6	0.02729374	0.0170798	0.09109229	0.00153894
78.7	0.02729374	0.0170798	0.09109229	0.0018763
78.8	0.02729374	0.0170798	0.09109229	0.00173899
78.9	0.02729374	0.0170798	0.09109229	0.0018761
79	0.02729374	0.0170798	0.09109229	0.00158337
79.1	0.02729374	0.0170798	0.09109229	0.00176196
79.2	0.02729374	0.0170798	0.09109229	0.00167678
79.3	0.02729374	0.0170798	0.09109229	0.0015872
79.4	0.02729374	0.0170798	0.09109229	0.00182325
79.5	0.02729374	0.0170798	0.09109229	0.00183744
79.6	0.02729374	0.0170798	0.09109229	0.00167458
79.7	0.02729374	0.0170798	0.09109229	0.00161221
79.8	0.02729374	0.0170798	0.09109229	0.00183695
79.9	0.02729374	0.0170798	0.09109229	0.00187654
80	0.02729374	0.0170798	0.09109229	0.00161238
80.1	0.02729374	0.0170798	0.09109229	0.00167812
80.2	0.02729374	0.0170798	0.09109229	0.00186135
80.3	0.02729374	0.0170798	0.09109229	0.0016185
80.4	0.02729374	0.0170798	0.09109229	0.00172261
80.5	0.02729374	0.0170798	0.09109229	0.00182441
80.6	0.02729374	0.0170798	0.09109229	0.00184459
80.7	0.02729374	0.0170798	0.09109229	0.00160923
80.8	0.02729374	0.0170798	0.09109229	0.00165605
80.9	0.02729374	0.0170798	0.09109229	0.00185724
81	0.02729374	0.0170798	0.09109229	0.00186939
81.1	0.02729374	0.0170798	0.09109229	0.00164923
81.2	0.02729374	0.0170798	0.09109229	0.00176458
81.3	0.02729374	0.0170798	0.09109229	0.00175199
81.4	0.02729374	0.0170798	0.09109229	0.00168265
81.5	0.02729374	0.0170798	0.09109229	0.00155265
81.6	0.02729374	0.0170798	0.09109229	0.00153911
81.7	0.02729374	0.0170798	0.09109229	0.0015997
81.8	0.02729374	0.0170798	0.09109229	0.0016492
81.9	0.02729374	0.0170798	0.09109229	0.00161193
82	0.02729374	0.0170798	0.09109229	0.00161448
82.1	0.02729374	0.0170798	0.09109229	0.00157218
82.2	0.02729374	0.0170798	0.09109229	0.00156357
82.3	0.02729374	0.0170798	0.09109229	0.00172165
82.4	0.02729374	0.0170798	0.09109229	0.00155416
82.5	0.02729374	0.0170798	0.09109229	0.00178013
82.6	0.02729374	0.0170798	0.09109229	0.00178851
82.7	0.02729374	0.0170798	0.09109229	0.00180306
82.8	0.02729374	0.0170798	0.09109229	0.00155284
82.9	0.02729374	0.0170798	0.09109229	0.00162042
83	0.02729374	0.0170798	0.09109229	0.00168899
83.1	0.02729374	0.0170798	0.09109229	0.00155151
83.2	0.02729374	0.0170798	0.09109229	0.00173191
83.3	0.02729374	0.0170798	0.09109229	0.00157837
83.4	0.02729374	0.0170798	0.09109229	0.0018707
83.5	0.02729374	0.0170798	0.09109229	0.00168986
83.6	0.02729374	0.0170798	0.09109229	0.00164752
83.7	0.02729374	0.0170798	0.09109229	0.0018225
83.8	0.02729374	0.0170798	0.09109229	0.00178795
83.9	0.02729374	0.0170798	0.09109229	0.00176151
84	0.02729374	0.0170798	0.09109229	0.00177054
84.1	0.02729374	0.0170798	0.09109229	0.00176771
84.2	0.02729374	0.0170798	0.09109229	0.00159743
84.3	0.02729374	0.0170798	0.09109229	0.00169653
84.4	0.02729374	0.0170798	0.09109229	0.00155353
84.5	0.02729374	0.0170798	0.09109229	0.00181171
84.6	0.02729374	0.0170798	0.09109229	0.00169704
84.7	0.02729374	0.0170798	0.09109229	0.00164161
84.8	0.02729374	0.0170798	0.09109229	0.00187613
84.9	0.02729374	0.0170798	0.09109229	0.00158197
85	0.02729374	0.0170798	0.09109229	0.00174947
85.1	0.02729374	0.0170798	0.09109229	0.00175036
85.2	0.02729374	0.0170798	0.09109229	0.00165279
85.3	0.02729374	0.0170798	0.09109229	0.00185021
85.4	0.02729374	0.0170798	0.09109229	0.00183264
85.5	0.02729374	0.0170798	0.09109229	0.0016257
85.6	0.02729374	0.0170798	0.09109229	0.00177936
85.7	0.02729374	0.0170798	0.09109229	0.00168118
85.8	0.02729374	0.0170798	0.09109229	0.00167893
85.9	0.02729374	0.0170798	0.09109229	0.0018317
86	0.02729374	0.0170798	0.09109229	0.00155606
86.1	0.02729374	0.0170798	0.09109229	0.00169857
86.2	0.02729374	0.0170798	0.09109229	0.00180568
86.3	0.02729374	0.0170798	0.09109229	0.00179955
86.4	0.02729374	0.0170798	0.09109229	0.00184393
86.5	0.02729374	0.0170798	0.09109229	0.00171594
86.6	0.02729374	0.0170798	0.09109229	0.00155307
86.7	0.02729374	0.0170798	0.09109229	0.001751
86.8	0.02729374	0.0170798	0.09109229	0.00183949
86.9	0.02729374	0.0170798	0.09109229	0.00184085
87	0.02729374	0.0170798	0.09109229	0.00178435
87.1	0.02729374	0.0170798	0.09109229	0.00165822
87.2	0.02729374	0.0170798	0.09109229	0.00172588
87.3	0.02729374	0.0170798	0.09109229	0.00180421
87.4	0.02729374	0.0170798	0.09109229	0.00162049
87.5	0.02729374	0.0170798	0.09109229	0.00176553
87.6	0.02729374	0.0170798	0.09109229	0.00171923
87.7	0.02729374	0.0170798	0.09109229	0.00157824
87.8	0.02729374	0.0170798	0.09109229	0.00175964
87.9	0.02729374	0.0170798	0.09109229	0.00185007
88	0.02729374	0.0170798	0.09109229	0.00162651
88.1	0.02729374	0.0170798	0.09109229	0.00169781
88.2	0.02729374	0.0170798	0.09109229	0.0016208
88.3	0.02729374	0.0170798	0.09109229	0.00176038
88.4	0.02729374	0.0170798	0.09109229	0.00176185
88.5	0.02729374	0.0170798	0.09109229	0.00155939
88.6	0.02729374	0.0170798	0.09109229	0.00169258
88.7	0.02729374	0.0170798	0.09109229	0.00185184
88.8	0.02729374	0.0170798	0.09109229	0.00175707
88.9	0.02729374	0.0170798	0.09109229	0.00173288
89	0.02729374	0.0170798	0.09109229	0.00162088
89.1	0.02729374	0.0170798	0.09109229	0.00173045
89.2	0.02729374	0.0170798	0.09109229	0.00168768
89.3	0.02729374	0.0170798	0.09109229	0.00184942
89.4	0.02729374	0.0170798	0.09109229	0.00187435
89.5	0.02729374	0.0170798	0.09109229	0.00157409
89.6	0.02729374	0.0170798	0.09109229	0.00184073
89.7	0.02729374	0.0170798	0.09109229	0.00159487
89.8	0.02729374	0.0170798	0.09109229	0.00167259
89.9	0.02729374	0.0170798	0.09109229	0.00180467
90	0.02729374	0.0170798	0.09109229	0.00182158
90.1	0.02729374	0.0170798	0.09109229	0.00162704
90.2	0.02729374	0.0170798	0.09109229	0.0016321
90.3	0.02729374	0.0170798	0.09109229	0.00177285
90.4	0.02729374	0.0170798	0.09109229	0.00161494
90.5	0.02729374	0.0170798	0.09109229	0.00179846
90.6	0.02729374	0.0170798	0.09109229	0.00173224
90.7	0.02729374	0.0170798	0.09109229	0.00166296
90.8	0.02729374	0.0170798	0.09109229	0.0017066
90.9	0.02729374	0.0170798	0.09109229	0.00174243
91	0.02729374	0.0170798	0.09109229	0.00181106
91.1	0.02729374	0.0170798	0.09109229	0.00179638
91.2	0.02729374	0.0170798	0.09109229	0.00182651
91.3	0.02729374	0.0170798	0.09109229	0.00161936
91.4	0.02729374	0.0170798	0.09109229	0.00158341
91.5	0.02729374	0.0170798	0.09109229	0.00180032
91.6	0.02729374	0.0170798	0.09109229	0.0015517
91.7	0.02729374	0.0170798	0.09109229	0.00185263
91.8	0.02729374	0.0170798	0.09109229	0.00183374
91.9	0.02729374	0.0170798	0.09109229	0.00159286
92	0.02729374	0.0170798	0.09109229	0.00173542
92.1	0.02729374	0.0170798	0.09109229	0.0016219
92.2	0.02729374	0.0170798	0.09109229	0.0016102
92.3	0.02729374	0.0170798	0.09109229	0.00180972
92.4	0.02729374	0.0170798	0.09109229	0.00167914
92.5	0.02729374	0.0170798	0.09109229	0.0017227
92.6	0.02729374	0.0170798	0.09109229	0.00181814
92.7	0.02729374	0.0170798	0.09109229	0.0015914
92.8	0.02729374	0.0170798	0.09109229	0.00182596
92.9	0.02729374	0.0170798	0.09109229	0.00158446
93	0.02729374	0.0170798	0.09109229	0.00178766
93.1	0.02729374	0.0170798	0.09109229	0.00173179
93.2	0.02729374	0.0170798	0.09109229	0.00170876
93.3	0.02729374	0.0170798	0.09109229	0.00182697
93.4	0.02729374	0.0170798	0.09109229	0.00172229
93.5	0.02729374	0.0170798	0.09109229	0.00172401
93.6	0.02729374	0.0170798	0.09109229	0.00181407
93.7	0.02729374	0.0170798	0.09109229	0.00158483
93.8	0.02729374	0.0170798	0.09109229	0.00182537
93.9	0.02729374	0.0170798	0.09109229	0.00159996
94	0.02729374	0.0170798	0.09109229	0.00167635
94.1	0.02729374	0.0170798	0.09109229	0.00178818
94.2	0.02729374	0.0170798	0.09109229	0.00184518
94.3	0.02729374	0.0170798	0.09109229	0.00180432
94.4	0.02729374	0.0170798	0.09109229	0.00166814
94.5	0.02729374	0.0170798	0.09109229	0.00187496
94.6	0.02729374	0.0170798	0.09109229	0.00159892
94.7	0.02729374	0.0170798	0.09109229	0.00168916
94.8	0.02729374	0.0170798	0.09109229	0.00157163
94.9	0.02729374	0.0170798	0.09109229	0.00187512
95	0.02729374	0.0170798	0.09109229	0.001871
95.1	0.02729374	0.0170798	0.09109229	0.00182269
95.2	0.02729374	0.0170798	0.09109229	0.0018111
95.3	0.02729374	0.0170798	0.09109229	0.00169029
95.4	0.02729374	0.0170798	0.09109229	0.0017913
95.5	0.02729374	0.0170798	0.09109229	0.00184916
95.6	0.02729374	0.0170798	0.09109229	0.00162712
95.7	0.02729374	0.0170798	0.09109229	0.00158102
95.8	0.02729374	0.0170798	0.09109229	0.0015527
95.9	0.02729374	0.0170798	0.09109229	0.00178509
96	0.02729374	0.0170798	0.09109229	0.00154233
96.1	0.02729374	0.0170798	0.09109229	0.00163192
96.2	0.02729374	0.0170798	0.09109229	0.00160805
96.3	0.02729374	0.0170798	0.09109229	0.00157297
96.4	0.02729374	0.0170798	0.09109229	0.0015381
96.5	0.02729374	0.0170798	0.09109229	0.0015972
96.6	0.02729374	0.0170798	0.09109229	0.00156573
96.7	0.02729374	0.0170798	0.09109229	0.00169959
96.8	0.02729374	0.0170798	0.09109229	0.00185973
96.9	0.02729374	0.0170798	0.09109229	0.001644
97	0.02729374	0.0170798	0.09109229	0.0017105
97.1	0.02729374	0.0170798	0.09109229	0.00175843
97.2	0.02729374	0.0170798	0.09109229	0.00170855
97.3	0.02729374	0.0170798	0.09109229	0.00182249
97.4	0.02729374	0.0170798	0.09109229	0.0016561
97.5	0.02729374	0.0170798	0.09109229	0.00158274
97.6	0.02729374	0.0170798	0.09109229	0.00157442
97.7	0.02729374	0.0170798	0.09109229	0.00178716
97.8	0.02729374	0.0170798	0.09109229	0.00163941
97.9	0.02729374	0.0170798	0.09109229	0.00172008
98	0.02729374	0.0170798	0.09109229	0.00179284
98.1	0.02729374	0.0170798	0.09109229	0.00186093
98.2	0.02729374	0.0170798	0.09109229	0.00160895
98.3	0.02729374	0.0170798	0.09109229	0.00178878
98.4	0.02729374	0.0170798	0.09109229	0.00166917
98.5	0.02729374	0.0170798	0.09109229	0.00179084
98.6	0.02729374	0.0170798	0.09109229	0.0017523
98.7	0.02729374	0.0170798	0.09109229	0.0016126
98.8	0.02729374	0.0170798	0.09109229	0.00176339
98.9	0.02729374	0.0170798	0.09109229	0.00155886
99	0.02729374	0.0170798	0.09109229	0.00185285
99.1	0.02729374	0.0170798	0.09109229	0.00170717
99.2	0.02729374	0.0170798	0.09109229	0.00186894
99.3	0.02729374	0.0170798	0.09109229	0.00177244
99.4	0.02729374	0.0170798	0.09109229	0.0015861
99.5	0.02729374	0.0170798	0.09109229	0.00170781
99.6	0.02729374	0.0170798	0.09109229	0.00167623
99.7	0.02729374	0.0170798	0.09109229	0.00158329
99.8	0.02729374	0.0170798	0.09109229	0.00154913
99.9	0.02729374	0.0170798	0.09109229	0.00158213
100	0.02729374	0.0170798	0.09109229	0.00170359
100.1	0.02729374	0.0170798	0.09109229	0.00164373
